tick,population,births,deaths,avgEnergy,avgAge,groups,neighborChecks,tickDurationMs
2951,500,0,0,29.725618,39.843758,5,2228,2.3593
2952,500,0,0,29.729322,39.87708,5,2220,2.5695
2953,500,0,0,29.732632,39.91042,5,2258,2.8715
2954,500,0,0,29.73658,39.94375,5,2256,2.4174
2955,500,0,0,29.740961,39.9771,5,2300,2.5048
2956,499,0,1,29.807076,39.949806,5,2265,2.359
2957,500,1,0,29.738693,39.90318,5,2254,2.368
2958,498,0,2,29.863937,39.817574,5,2293,2.3888
2959,498,2,2,29.84627,39.55806,5,2260,3.1173
2960,499,2,1,29.766142,39.373154,5,2271,2.9095
2961,500,1,0,29.699516,39.32765,5,2226,2.452
2962,499,0,1,29.766434,39.291904,5,2197,2.3503
2963,500,1,0,29.698942,39.246605,5,2226,2.398
2964,500,0,0,29.708158,39.27994,5,2230,2.3637
2965,500,0,0,29.716589,39.31329,5,2228,2.5447
2966,500,0,0,29.72344,39.346626,5,2258,3.3464
2967,499,0,1,29.766512,39.42427,5,2267,2.7412
2968,500,1,0,29.699028,39.378693,5,2274,5.8041
2969,500,0,0,29.706,39.412025,5,2306,5.7447
2970,499,0,1,29.66968,39.394432,5,2340,6.5733
2971,500,1,0,29.602009,39.348927,5,2332,6.7428
2972,500,0,0,29.609585,39.382263,5,2330,5.0179
2973,500,0,0,29.620691,39.41559,5,2326,2.7066
2974,498,0,2,29.750025,39.44234,5,2301,2.4051
2975,500,2,0,29.610159,39.31774,5,2290,2.3819
2976,500,0,0,29.61991,39.351055,5,2306,2.3732
2977,499,0,1,29.689253,39.414345,5,2336,2.3689
2978,500,1,0,29.620249,39.3688,5,2318,2.6482
2979,500,0,0,29.625513,39.402145,5,2308,2.8013
2980,500,0,0,29.629604,39.43549,5,2288,2.459
2981,499,0,1,29.654713,39.419857,5,2298,2.4413
2982,499,1,1,29.549126,39.32193,5,2279,2.4278
2983,500,1,0,29.48125,39.27657,5,2300,2.4403
2984,499,0,1,29.546686,39.240784,5,2368,2.4371
2985,499,1,1,29.445705,39.165714,5,2341,4.7789
2986,500,1,0,29.378809,39.120667,5,2344,4.9946
2987,500,0,0,29.386858,39.15399,5,2316,3.4029
2988,500,0,0,29.394436,39.187317,5,2320,2.7217
2989,500,0,0,29.400854,39.220634,5,2332,3.4463
2990,500,0,0,29.40913,39.25394,5,2350,2.8706
2991,500,0,0,29.419262,39.28726,5,2376,2.4034
2992,500,0,0,29.432463,39.320583,5,2332,2.3569
2993,500,0,0,29.444601,39.353935,5,2312,2.3459
2994,500,0,0,29.460157,39.38727,5,2334,2.3999
2995,499,0,1,29.510536,39.35272,5,2334,2.8077
2996,499,1,1,29.509638,39.24417,5,2344,2.6842
2997,500,1,0,29.447346,39.198948,5,2304,2.3823
2998,499,0,1,29.500885,39.168846,5,2298,2.3675
2999,500,1,0,29.432653,39.123768,5,2290,2.4283
