tick,population,births,deaths,avg_energy,avg_age,groups,neighbor_checks,tick_ms,pheromone_keys
1570,297,0,0,39.3985,9.8605,14,1638,26.384,2620
1571,297,0,0,39.4512,9.8805,14,1638,25.162,2625
1572,297,0,0,39.5058,9.9005,14,1646,23.932,2627
1573,298,2,1,39.3804,9.8026,14,1634,23.690,2621
1574,299,1,0,39.2771,9.7897,14,1656,24.877,2635
1575,299,0,0,39.3327,9.8097,14,1658,24.507,2653
1576,299,0,0,39.3875,9.8297,14,1668,25.925,2654
1577,301,3,1,39.1065,9.7149,15,1659,24.275,2664
1578,301,0,0,39.1616,9.7349,15,1684,25.346,2675
1579,300,0,1,39.2661,9.7688,15,1665,24.419,2684
1580,302,2,0,39.0062,9.7240,14,1652,25.261,2678
1581,302,0,0,39.0599,9.7440,14,1672,24.947,2684
1582,302,0,0,39.1124,9.7640,14,1658,26.084,2690
1583,302,0,0,39.1647,9.7840,14,1648,26.149,2691
1584,302,0,0,39.2177,9.8040,13,1656,25.895,2670
1585,303,1,0,39.1150,9.7916,14,1658,27.421,2678
1586,304,1,0,39.0122,9.7793,14,1676,25.024,2691
1587,304,0,0,39.0632,9.7993,14,1700,25.821,2700
1588,304,0,0,39.1129,9.8193,14,1694,24.236,2705
1589,304,1,1,39.1427,9.7687,14,1684,26.173,2711
1590,304,0,0,39.1927,9.7887,14,1696,24.212,2716
1591,304,0,0,39.2427,9.8087,13,1706,26.034,2709
1592,304,0,0,39.2933,9.8287,13,1704,24.592,2711
1593,304,0,0,39.3441,9.8487,13,1702,25.681,2714
1594,304,0,0,39.3947,9.8687,13,1704,24.587,2718
1595,304,0,0,39.4458,9.8887,13,1704,26.462,2719
1596,303,0,1,39.5833,9.9325,13,1704,25.482,2728
1597,303,0,0,39.6327,9.9525,13,1708,24.497,2729
1598,304,1,0,39.5253,9.9397,13,1706,25.698,2733
1599,305,1,0,39.4181,9.9270,13,1716,25.140,2737
1600,306,1,0,39.3125,9.9145,14,1734,25.864,2742
1601,306,0,0,39.3609,9.9345,13,1740,24.813,2736
1602,307,1,0,39.2547,9.9221,13,1748,25.518,2739
1603,307,0,0,39.3033,9.9421,13,1770,24.224,2739
1604,308,1,0,39.1978,9.9297,13,1754,25.689,2744
1605,308,0,0,39.2451,9.9497,13,1768,24.916,2751
1606,308,0,0,39.2938,9.9697,13,1762,25.583,2755
1607,310,2,0,39.0373,9.9253,12,1762,24.947,2718
1608,310,0,0,39.0864,9.9453,12,1778,26.315,2721
1609,310,0,0,39.1368,9.9653,12,1780,25.031,2729
1610,311,1,0,39.0351,9.9532,12,1776,26.249,2735
1611,312,1,0,38.9346,9.9412,13,1784,27.949,2747
1612,312,0,0,38.9853,9.9612,13,1802,25.500,2756
1613,312,1,1,39.0176,9.9035,14,1807,26.154,2765
1614,314,2,0,38.7695,9.8603,14,1812,24.633,2777
1615,314,0,0,38.8206,9.8803,14,1828,26.464,2787
1616,314,0,0,38.8702,9.9003,14,1828,25.313,2792
1617,314,1,1,38.9003,9.8406,13,1833,26.451,2783
1618,314,0,0,38.9498,9.8606,13,1830,24.989,2783
1619,314,0,0,38.9989,9.8806,13,1832,26.048,2784
1620,315,1,0,38.8993,9.8692,13,1818,26.489,2778
1621,317,3,1,38.6350,9.7606,13,1847,25.223,2792
1622,317,0,0,38.6868,9.7806,13,1882,25.720,2805
1623,319,2,0,38.4447,9.7391,15,1886,25.220,2820
1624,321,2,0,38.2050,9.6983,15,1922,26.787,2829
1625,321,0,0,38.2559,9.7183,15,1944,25.618,2839
1626,322,1,0,38.1627,9.7081,15,1938,27.368,2842
1627,323,2,1,38.0509,9.6243,15,1941,26.466,2848
1628,323,0,0,38.1006,9.6443,14,1966,26.829,2839
1629,323,0,0,38.1499,9.6643,13,1978,26.436,2834
1630,323,0,0,38.1991,9.6843,13,1972,25.380,2836
1631,323,0,0,38.2483,9.7043,13,1976,26.981,2837
1632,323,0,0,38.2987,9.7243,13,1982,26.919,2848
1633,324,1,0,38.2076,9.7143,13,1974,26.560,2849
1634,325,1,0,38.1177,9.7043,13,1992,29.665,2853
1635,325,0,0,38.1701,9.7243,13,2012,27.079,2856
1636,326,2,1,38.0618,9.6420,14,1998,26.825,2871
1637,327,1,0,37.9716,9.6324,14,2008,27.463,2881
1638,329,2,0,37.7421,9.5937,13,2028,27.652,2881
1639,330,1,0,37.6535,9.5846,13,2050,27.220,2888
1640,331,1,0,37.5660,9.5756,13,2072,28.533,2892
1641,333,2,0,37.3425,9.5380,14,2086,28.844,2897
1642,333,0,0,37.3937,9.5580,14,2102,31.709,2901
1643,334,1,0,37.3083,9.5493,14,2108,29.345,2907
1644,335,1,0,37.2230,9.5407,14,2112,30.051,2914
1645,335,0,0,37.2733,9.5607,14,2120,30.236,2921
1646,335,0,0,37.3245,9.5807,13,2126,30.328,2922
1647,336,1,0,37.2400,9.5721,13,2126,30.923,2933
1648,336,0,0,37.2900,9.5921,13,2130,31.034,2936
1649,338,2,0,37.0711,9.5553,12,2124,31.719,2748
1650,339,1,0,36.9874,9.5470,12,2158,31.149,2740
1651,340,1,0,36.9033,9.5389,12,2178,31.460,2747
1652,340,0,0,36.9510,9.5589,12,2200,31.075,2756
1653,340,0,0,36.9997,9.5789,12,2184,30.972,2756
1654,340,0,0,37.0502,9.5989,12,2194,32.052,2759
1655,340,0,0,37.1023,9.6189,12,2188,32.124,2764
1656,340,0,0,37.1555,9.6389,12,2186,32.414,2766
1657,341,1,0,37.0748,9.6306,13,2174,31.879,2773
1658,341,0,0,37.1254,9.6506,13,2166,33.241,2776
1659,343,3,1,36.8933,9.5495,13,2150,32.465,2781
1660,343,0,0,36.9418,9.5695,13,2192,32.686,2785
1661,343,0,0,36.9902,9.5895,13,2186,33.285,2797
1662,343,0,0,37.0373,9.6095,13,2186,33.634,2800
1663,343,0,0,37.0831,9.6295,13,2184,40.685,2801
1664,343,0,0,37.1279,9.6495,12,2198,42.068,2792
1665,343,0,0,37.1729,9.6695,12,2204,37.648,2795
1666,343,0,0,37.2182,9.6895,12,2212,35.815,2798
1667,344,1,0,37.1314,9.6813,11,2214,35.106,2783
1668,344,0,0,37.1767,9.7013,11,2240,35.246,2791
1669,345,1,0,37.0902,9.6931,11,2232,32.389,2796
1670,345,0,0,37.1337,9.7131,11,2272,32.845,2801
1671,345,0,0,37.1764,9.7331,11,2276,32.042,2803
1672,345,0,0,37.2186,9.7531,11,2278,31.030,2806
1673,346,2,1,37.1104,9.6739,11,2254,31.824,2812
1674,347,2,1,37.0033,9.5941,12,2267,31.639,2822
1675,347,0,0,37.0441,9.6141,12,2282,32.289,2836
1676,347,0,0,37.0845,9.6341,12,2280,30.840,2843
1677,347,1,1,37.1067,9.5873,12,2267,30.433,2848
1678,347,0,0,37.1490,9.6073,12,2282,33.698,2856
1679,347,0,0,37.1912,9.6273,12,2276,33.705,2860
1680,347,0,0,37.2347,9.6473,12,2288,37.739,2863
1681,347,0,0,37.2781,9.6673,12,2300,31.511,2865
1682,348,1,0,37.1914,9.6595,13,2294,31.974,2871
1683,348,0,0,37.2358,9.6795,12,2320,34.157,2867
1684,348,0,0,37.2800,9.6995,12,2322,32.503,2869
1685,348,0,0,37.3248,9.7195,12,2330,33.016,2870
1686,349,1,0,37.2398,9.7116,12,2342,32.554,2877
1687,349,0,0,37.2855,9.7316,12,2368,34.400,2888
1688,349,0,0,37.3309,9.7516,12,2346,33.804,2894
1689,349,0,0,37.3756,9.7716,12,2346,32.885,2895
1690,349,0,0,37.4204,9.7916,12,2354,32.915,2898
1691,349,1,1,37.4488,9.7429,12,2344,33.208,2901
1692,349,0,0,37.4944,9.7629,12,2350,33.313,2904
1693,349,1,1,37.5230,9.7204,11,2339,33.119,2892
1694,349,0,0,37.5707,9.7404,11,2346,32.792,2893
1695,349,0,0,37.6193,9.7604,11,2342,33.057,2894
1696,349,0,0,37.6683,9.7804,11,2334,33.590,2896
1697,350,1,0,37.5843,9.7724,11,2346,32.931,2896
1698,351,1,0,37.5017,9.7645,11,2356,33.850,2909
1699,352,1,0,37.4187,9.7567,11,2366,33.446,2920
1700,352,0,0,37.4650,9.7767,11,2380,33.373,2923
1701,352,0,0,37.5112,9.7967,11,2384,33.363,2924
1702,353,1,0,37.4275,9.7889,11,2370,33.258,2931
1703,353,1,1,37.4548,9.7450,10,2367,33.917,2916
1704,353,0,0,37.5009,9.7650,10,2384,33.362,2919
1705,353,0,0,37.5465,9.7850,10,2370,33.788,2921
1706,353,1,1,37.5729,9.7443,10,2363,33.052,2925
1707,354,1,0,37.4881,9.7367,10,2364,33.108,2937
1708,354,0,0,37.5327,9.7567,10,2380,34.941,2945
1709,354,1,1,37.5601,9.7163,10,2359,33.351,2957
1710,354,0,0,37.6033,9.7363,10,2370,33.618,2961
1711,355,1,0,37.5185,9.7288,10,2368,34.512,2966
1712,355,0,0,37.5621,9.7488,10,2384,33.125,2968
1713,355,0,0,37.6051,9.7688,10,2398,33.198,2968
1714,355,0,0,37.6474,9.7888,10,2382,33.859,2970
1715,355,0,0,37.6911,9.8088,10,2386,33.826,2972
1716,355,1,1,37.7176,9.7559,10,2379,32.922,2977
1717,355,1,1,37.7449,9.7125,10,2380,32.779,2984
1718,356,1,0,37.6597,9.7052,10,2378,34.133,2987
1719,356,0,0,37.7029,9.7252,10,2396,34.349,2988
1720,358,3,1,37.4718,9.6285,11,2380,33.844,2996
1721,358,0,0,37.5141,9.6485,10,2426,33.893,2995
1722,359,1,0,37.4292,9.6416,10,2424,37.329,3005
1723,360,1,0,37.3462,9.6348,10,2454,35.759,3010
1724,360,0,0,37.3881,9.6548,10,2470,35.200,3013
1725,361,2,1,37.2865,9.5843,10,2448,34.271,3013
1726,361,1,1,37.3107,9.5432,11,2480,36.335,3023
1727,361,0,0,37.3541,9.5632,11,2468,34.477,3032
1728,361,0,0,37.3985,9.5832,10,2474,34.287,3032
1729,362,1,0,37.3172,9.5766,10,2480,35.011,3032
1730,362,0,0,37.3606,9.5966,10,2490,34.753,3034
1731,363,1,0,37.2794,9.5901,10,2500,36.384,3039
1732,364,1,0,37.1980,9.5837,11,2518,36.240,3045
1733,366,2,0,36.9922,9.5513,11,2536,35.313,3050
1734,365,0,1,36.9701,9.5657,11,2554,35.086,3054
1735,365,0,0,37.0121,9.5857,11,2538,34.206,3057
1736,365,0,0,37.0555,9.6057,11,2536,34.390,3062
1737,365,0,0,37.1006,9.6257,11,2538,34.367,3065
1738,365,0,0,37.1451,9.6457,11,2542,34.375,3075
1739,365,0,0,37.1901,9.6657,11,2534,34.417,3075
1740,365,0,0,37.2354,9.6857,11,2520,34.904,3079
1741,366,1,0,37.1557,9.6792,11,2520,35.605,3082
1742,366,0,0,37.1994,9.6992,11,2546,34.617,3088
1743,367,2,1,37.1029,9.6262,10,2534,35.167,3077
1744,367,0,0,37.1478,9.6462,10,2568,35.774,3077
1745,369,2,0,36.9475,9.6138,10,2560,35.229,3083
1746,369,0,0,36.9926,9.6338,10,2588,35.884,3089
1747,369,0,0,37.0364,9.6538,10,2578,36.360,3096
1748,370,2,1,36.9394,9.5914,10,2572,35.484,3103
1749,371,1,0,36.8594,9.5854,10,2594,34.992,3108
1750,371,1,1,36.8839,9.5406,10,2600,34.979,3111
1751,371,0,0,36.9256,9.5606,10,2598,35.295,3113
1752,371,1,1,36.9502,9.5158,10,2592,34.726,3116
1753,372,1,0,36.8715,9.5102,10,2596,34.772,3122
1754,373,1,0,36.7947,9.5047,11,2614,35.282,3134
1755,375,2,0,36.5982,9.4739,11,2630,35.220,3142
1756,375,0,0,36.6403,9.4939,11,2656,35.562,3147
1757,375,0,0,36.6814,9.5139,10,2654,35.073,3079
1758,376,1,0,36.6027,9.5085,10,2654,34.553,3081
1759,378,2,0,36.4078,9.4781,11,2700,35.276,3092
1760,378,0,0,36.4484,9.4981,11,2740,35.738,3102
1761,379,1,0,36.3713,9.4930,11,2752,35.301,3115
1762,379,0,0,36.4106,9.5130,11,2778,35.566,3123
1763,380,2,1,36.3175,9.4423,11,2767,35.614,3127
1764,381,1,0,36.2424,9.4374,11,2786,36.130,3130
1765,381,0,0,36.2845,9.4574,11,2798,34.776,3130
1766,380,0,1,36.3551,9.4929,11,2787,35.280,3131
1767,380,0,0,36.3991,9.5129,11,2756,35.282,3133
1768,380,0,0,36.4441,9.5329,11,2758,34.733,3137
1769,380,0,0,36.4905,9.5529,11,2736,36.489,3140
1770,380,0,0,36.5371,9.5729,11,2728,35.715,3142
1771,380,1,1,36.5674,9.5301,11,2714,36.598,3143
1772,381,1,0,36.4951,9.5250,10,2738,35.776,3140
1773,381,0,0,36.5386,9.5450,10,2748,36.423,3146
1774,381,1,1,36.5658,9.5033,9,2729,36.414,3140
1775,381,0,0,36.6084,9.5233,9,2756,37.008,3142
1776,381,0,0,36.6505,9.5433,9,2782,37.331,3146
1777,381,0,0,36.6929,9.5633,9,2782,36.233,3151
1778,381,0,0,36.7362,9.5833,9,2782,36.038,3157
1779,381,0,0,36.7807,9.6033,9,2788,36.357,3164
1780,381,0,0,36.8247,9.6233,9,2786,36.260,3166
1781,382,2,1,36.7366,9.5496,10,2775,37.626,3172
1782,384,2,0,36.5484,9.5198,11,2796,38.656,3182
1783,385,1,0,36.4749,9.5150,10,2832,37.341,3187
1784,387,3,1,36.2722,9.4259,10,2852,36.843,3188
1785,387,0,0,36.3167,9.4459,10,2898,37.559,3191
1786,387,0,0,36.3603,9.4659,10,2898,36.939,3194
1787,387,0,0,36.4031,9.4859,10,2918,36.026,3196
1788,387,0,0,36.4465,9.5059,10,2926,38.295,3199
1789,387,0,0,36.4890,9.5259,10,2930,36.312,3203
1790,387,0,0,36.5313,9.5459,10,2926,37.131,3203
1791,388,2,1,36.4426,9.4800,10,2924,35.837,3205
1792,389,1,0,36.3707,9.4756,10,2950,36.031,3205
1793,389,1,1,36.3964,9.4392,10,2970,35.548,3209
1794,389,0,0,36.4386,9.4592,10,2984,35.509,3212
1795,390,1,0,36.3669,9.4549,10,2970,39.110,3213
1796,390,0,0,36.4105,9.4749,10,2988,36.278,3213
1797,390,0,0,36.4528,9.4949,10,2962,35.968,3216
1798,391,1,0,36.3814,9.4905,10,2968,36.024,3223
1799,391,0,0,36.4240,9.5105,10,2982,37.227,3224
1800,391,0,0,36.4673,9.5305,10,2978,37.643,3224
1801,392,2,1,36.2664,9.5227,10,2970,37.898,3225
1802,392,1,1,36.2927,9.4842,9,2963,36.513,3215
1803,393,1,0,36.2211,9.4800,9,2976,35.614,3217
1804,393,0,0,36.2621,9.5000,8,2998,35.612,2728
1805,394,1,0,36.1895,9.4958,8,3002,34.883,2731
1806,395,2,1,36.1000,9.4367,9,3014,36.247,2737
1807,397,3,1,35.8997,9.3506,8,3036,35.982,2738
1808,397,0,0,35.9384,9.3706,9,3068,35.056,2739
1809,398,1,0,35.8651,9.3670,9,3060,35.844,2739
1810,398,0,0,35.9023,9.3870,9,3070,35.329,2742
1811,399,1,0,35.8286,9.3835,9,3044,36.409,2748
1812,399,1,1,35.8504,9.3498,10,3047,35.464,2754
1813,400,1,0,35.7794,9.3463,10,3052,34.727,2758
1814,401,1,0,35.7093,9.3430,9,3090,40.289,2749
1815,402,2,1,35.6239,9.2818,9,3095,35.240,2751
1816,404,2,0,35.4456,9.2558,10,3116,35.826,2761
1817,404,0,0,35.4835,9.2758,10,3134,36.282,2765
1818,404,1,1,35.5066,9.2412,11,3120,35.678,2774
1819,404,1,1,35.5300,9.2061,10,3128,36.543,2780
1820,405,2,1,35.4465,9.1367,10,3119,35.660,2785
1821,406,1,0,35.3790,9.1341,11,3156,36.360,2790
1822,408,4,2,35.1083,9.0429,11,3147,37.532,2792
1823,408,0,0,35.1502,9.0629,11,3184,35.248,2796
1824,409,1,0,35.0872,9.0607,11,3196,36.002,2798
1825,410,1,0,35.0225,9.0585,11,3242,35.305,2800
1826,411,1,0,34.9571,9.0564,11,3244,35.994,2800
1827,411,0,0,34.9975,9.0764,11,3258,39.686,2801
1828,411,0,0,35.0389,9.0964,11,3252,36.706,2802
1829,411,0,0,35.0799,9.1164,11,3266,35.751,2804
1830,411,0,0,35.1204,9.1364,11,3280,36.452,2806
1831,411,0,0,35.1613,9.1564,11,3286,37.454,2806
1832,411,0,0,35.2028,9.1764,11,3282,37.436,2806
1833,411,0,0,35.2434,9.1964,11,3280,37.604,2807
1834,412,1,0,35.1783,9.1941,10,3304,37.188,2800
1835,413,1,0,35.1133,9.1918,10,3348,36.600,2814
1836,413,0,0,35.1527,9.2118,10,3366,37.116,2824
1837,414,1,0,35.0891,9.2095,10,3386,36.683,2832
1838,414,0,0,35.1288,9.2295,10,3420,36.754,2834
1839,415,1,0,35.0640,9.2272,10,3424,37.909,2836
1840,415,0,0,35.1037,9.2472,10,3442,37.634,2837
1841,416,1,0,35.0410,9.2449,10,3444,36.885,2843
1842,416,0,0,35.0800,9.2649,10,3442,36.430,2844
1843,417,1,0,35.0145,9.2626,11,3436,37.235,2850
1844,417,0,0,35.0529,9.2826,11,3438,37.616,2858
1845,419,2,0,34.8851,9.2582,11,3446,37.211,2864
1846,419,1,1,34.9076,9.2186,10,3467,36.807,2863
1847,420,1,0,34.8420,9.2166,10,3486,36.880,2867
1848,421,1,0,34.7773,9.2147,10,3494,38.321,2868
1849,421,0,0,34.8130,9.2347,10,3520,37.405,2869
1850,421,0,0,34.8478,9.2547,10,3506,37.183,2872
1851,420,0,1,34.8267,9.2738,10,3507,39.284,2883
1852,420,0,0,34.8606,9.2938,10,3480,37.815,2884
1853,420,0,0,34.8939,9.3138,10,3468,35.676,2892
1854,421,1,0,34.8238,9.3116,11,3476,35.086,2898
1855,421,1,1,34.8099,9.2793,10,3484,36.905,2899
1856,421,0,0,34.8415,9.2993,10,3514,36.671,2904
1857,422,1,0,34.7715,9.2972,10,3538,37.642,2912
1858,422,1,1,34.7893,9.2583,10,3550,36.405,2915
1859,422,0,0,34.8216,9.2783,10,3546,35.353,2916
1860,422,0,0,34.8540,9.2983,10,3528,35.776,2922
1861,422,0,0,34.8857,9.3183,10,3514,36.195,2923
1862,422,0,0,34.9192,9.3383,10,3516,37.780,2926
1863,422,0,0,34.9539,9.3583,10,3522,36.697,2929
1864,423,1,0,34.8874,9.3562,11,3514,37.837,2935
1865,423,0,0,34.9222,9.3762,11,3512,40.329,2941
1866,423,0,0,34.9573,9.3962,11,3504,44.421,2947
1867,425,2,0,34.7892,9.3719,11,3516,43.271,2954
1868,425,1,1,34.8095,9.3421,11,3567,40.645,2959
1869,425,0,0,34.8426,9.3621,11,3566,43.755,2968
1870,425,0,0,34.8755,9.3821,11,3572,40.053,2970
1871,426,1,0,34.8065,9.3800,11,3574,38.956,2971
1872,426,0,0,34.8385,9.4000,11,3610,36.498,2974
1873,426,0,0,34.8693,9.4200,11,3606,36.754,2974
1874,427,1,0,34.7977,9.4179,11,3588,34.823,2975
1875,430,3,0,34.5290,9.3720,11,3584,35.400,2977
1876,434,4,0,34.1667,9.3055,10,3624,35.937,2961
1877,436,2,0,34.0030,9.2827,10,3672,37.457,2969
1878,437,2,1,33.9217,9.2352,10,3675,36.719,2975
1879,437,0,0,33.9535,9.2552,10,3686,36.644,2979
1880,437,1,1,33.9714,9.2236,9,3679,36.711,2972
1881,437,0,0,34.0043,9.2436,9,3672,36.901,2981
1882,438,2,1,33.9280,9.1899,10,3637,37.147,2989
1883,438,1,1,33.9480,9.1549,11,3669,37.841,2998
1884,438,1,1,33.9668,9.1178,12,3673,39.794,3012
1885,438,0,0,33.9993,9.1378,12,3684,38.375,3019
1886,438,0,0,34.0335,9.1578,12,3682,37.725,3024
1887,437,0,1,34.1223,9.1954,12,3666,37.721,3024
1888,437,0,0,34.1585,9.2154,12,3644,39.294,3027
1889,437,1,1,34.0338,9.1941,12,3647,38.383,3034
1890,438,1,0,33.9728,9.1931,11,3654,38.288,3028
1891,438,0,0,34.0065,9.2131,10,3694,39.104,3025
1892,438,0,0,34.0392,9.2331,10,3684,37.859,3030
1893,438,0,0,34.0715,9.2531,10,3688,37.844,3033
1894,438,0,0,34.1018,9.2731,10,3676,37.945,3035
1895,439,2,1,34.0213,9.2144,10,3667,38.183,3042
1896,440,1,0,33.9547,9.2135,10,3702,37.829,3046
1897,440,0,0,33.9835,9.2335,10,3712,38.071,3051
1898,440,0,0,34.0116,9.2535,10,3706,38.564,3055
1899,440,1,1,34.0261,9.2205,11,3694,37.912,3062
1900,441,1,0,33.9590,9.2196,11,3686,38.544,3068
1901,442,1,0,33.8931,9.2187,11,3704,37.789,3075
1902,442,0,0,33.9238,9.2387,10,3728,37.196,3064
1903,443,1,0,33.8584,9.2378,10,3724,37.766,3069
1904,445,2,0,33.7003,9.2162,10,3730,38.394,3070
1905,448,3,0,33.4494,9.1743,12,3782,38.960,3086
1906,450,2,0,33.2946,9.1535,11,3844,38.205,3083
1907,451,1,0,33.2357,9.1531,10,3884,38.055,3081
1908,451,0,0,33.2685,9.1731,10,3894,43.397,3090
1909,451,0,0,33.3001,9.1931,10,3892,47.806,3092
1910,451,0,0,33.3304,9.2131,10,3890,47.928,3099
1911,452,2,1,33.2542,9.1632,9,3886,43.018,3090
1912,453,1,0,33.1912,9.1629,9,3904,42.775,3093
1913,453,0,0,33.2178,9.1829,9,3916,42.055,3098
1914,453,0,0,33.2446,9.2029,9,3908,44.860,3100
1915,454,1,0,33.1811,9.2026,9,3924,41.916,3105
1916,454,0,0,33.2085,9.2226,7,3962,41.874,2956
1917,454,0,0,33.2364,9.2426,7,3948,42.159,2958
1918,454,2,2,33.2381,9.1548,8,3929,40.685,2965
1919,455,1,0,33.1758,9.1546,8,3944,41.207,2974
1920,456,1,0,33.1143,9.1545,8,3958,38.000,2982
1921,456,1,1,33.1300,9.1176,8,3975,37.093,2983
1922,456,0,0,33.1587,9.1376,8,3984,37.283,2985
1923,456,0,0,33.1862,9.1576,8,3990,37.208,2987
1924,456,0,0,33.2136,9.1776,8,3994,36.195,2992
1925,456,0,0,33.2401,9.1976,8,3988,37.093,2993
1926,456,0,0,33.2663,9.2176,8,3996,37.280,2994
1927,457,1,0,33.2023,9.2174,8,3992,39.053,2994
1928,456,1,2,33.1765,9.1851,9,4018,36.316,3001
1929,458,2,0,33.0250,9.1649,8,4028,37.991,2997
1930,458,1,1,33.0356,9.1412,8,4065,39.582,3000
1931,459,1,0,32.9736,9.1412,8,4080,38.193,3002
1932,459,1,1,32.9900,9.1084,8,4104,37.495,3003
1933,460,1,0,32.9303,9.1086,8,4124,37.254,3004
1934,460,0,0,32.9613,9.1286,8,4140,37.781,3004
1935,460,0,0,32.9925,9.1486,8,4142,38.975,3004
1936,460,0,0,33.0241,9.1686,8,4138,38.474,3008
1937,461,2,1,32.9533,9.1225,10,4161,39.549,3020
1938,461,0,0,32.9849,9.1425,9,4198,39.703,3020
1939,461,0,0,33.0161,9.1625,8,4202,40.534,3013
1940,461,0,0,33.0467,9.1825,8,4200,39.318,3022
1941,462,1,0,32.9874,9.1826,8,4194,39.901,3030
1942,464,2,0,32.8399,9.1629,10,4200,40.652,3043
1943,464,0,0,32.8693,9.1829,10,4248,44.982,3057
1944,466,2,0,32.7223,9.1634,10,4256,48.990,3064
1945,466,1,1,32.7364,9.1273,10,4312,45.681,3069
1946,467,1,0,32.6763,9.1277,10,4324,44.426,3078
1947,467,0,0,32.7051,9.1477,10,4342,47.453,3086
1948,467,0,0,32.7327,9.1677,10,4326,40.066,3088
1949,468,1,0,32.6724,9.1681,10,4328,40.517,2822
1950,470,2,0,32.5246,9.1490,10,4340,39.444,2821
1951,470,0,0,32.5493,9.1690,10,4392,37.920,2828
1952,471,1,0,32.4896,9.1695,9,4376,37.982,2821
1953,471,0,0,32.5163,9.1895,9,4388,37.908,2823
1954,472,1,0,32.4574,9.1900,9,4388,36.808,2827
1955,475,3,0,32.2281,9.1518,9,4416,37.067,2835
1956,475,0,0,32.2546,9.1718,9,4474,40.146,2845
1957,477,2,0,32.1126,9.1532,9,4478,37.800,2848
1958,477,1,1,32.1269,9.1288,9,4511,37.792,2851
1959,478,1,0,32.0704,9.1297,8,4532,39.887,2838
1960,480,2,0,31.9315,9.1116,9,4550,40.252,2845
1961,481,1,0,31.8763,9.1126,8,4566,38.232,2854
1962,481,0,0,31.9032,9.1326,7,4578,39.797,2851
1963,481,0,0,31.9299,9.1526,7,4574,38.995,2852
1964,483,2,0,31.7905,9.1346,7,4552,39.479,2857
1965,483,0,0,31.8178,9.1546,7,4568,41.121,2858
1966,482,0,1,31.8943,9.1472,7,4552,39.674,2859
1967,482,0,0,31.9200,9.1672,7,4516,41.097,2860
1968,482,0,0,31.9429,9.1872,7,4508,38.525,2863
1969,483,1,0,31.8833,9.1882,7,4514,39.761,2863
1970,483,1,1,31.8940,9.1543,7,4498,39.412,2870
1971,484,1,0,31.8353,9.1554,7,4498,39.892,2877
1972,486,2,0,31.6951,9.1376,7,4530,39.907,2880
1973,486,0,0,31.7192,9.1576,7,4566,38.900,2882
1974,486,0,0,31.7423,9.1776,7,4568,39.471,2884
1975,486,0,0,31.7664,9.1976,7,4562,40.861,2884
1976,486,0,0,31.7890,9.2176,7,4568,39.845,2886
1977,486,0,0,31.8107,9.2376,7,4560,42.137,2887
1978,486,0,0,31.8315,9.2576,7,4558,40.044,2888
1979,486,0,0,31.8533,9.2776,7,4556,41.734,2889
1980,487,2,1,31.7801,9.2317,7,4562,39.895,2897
1981,488,1,0,31.7200,9.2328,8,4560,41.687,2903
1982,488,0,0,31.7413,9.2528,8,4586,40.886,2913
1983,488,0,0,31.7630,9.2728,8,4576,42.243,2919
1984,487,1,2,31.8305,9.2140,8,4547,46.629,2921
1985,489,2,0,31.6870,9.1963,8,4544,52.608,2924
1986,489,0,0,31.7085,9.2163,8,4608,46.535,2927
1987,489,0,0,31.7310,9.2363,8,4600,45.800,2929
1988,489,0,0,31.7530,9.2563,8,4592,45.025,2933
1989,490,1,0,31.6929,9.2573,8,4608,41.380,2938
1990,490,0,0,31.7131,9.2773,8,4610,41.738,2939
1991,492,2,0,31.5717,9.2596,8,4610,42.217,2946
1992,493,1,0,31.5120,9.2607,9,4628,39.522,2955
1993,493,0,0,31.5337,9.2807,8,4650,38.945,2953
1994,493,0,0,31.5558,9.3007,8,4634,41.455,2957
1995,493,0,0,31.5781,9.3207,8,4632,38.449,2959
1996,494,1,0,31.5204,9.3218,8,4622,39.113,2959
1997,494,1,1,31.5325,9.2941,8,4637,39.265,2962
1998,494,0,0,31.5563,9.3141,8,4618,39.448,2968
1999,494,0,0,31.5797,9.3341,8,4610,39.626,2971
2000,494,0,0,31.6028,9.3541,8,4596,40.642,2973
2001,496,2,0,31.4660,9.3363,8,4600,39.268,2981
2002,496,0,0,31.4886,9.3563,8,4622,39.415,2983
2003,497,1,0,31.4309,9.3575,9,4622,39.098,2987
2004,498,2,1,31.3608,9.3024,8,4604,40.721,2980
2005,498,0,0,31.3817,9.3224,7,4616,39.864,2987
2006,498,0,0,31.4025,9.3424,7,4612,40.106,2989
2007,500,2,0,31.2649,9.3250,7,4598,41.906,2990
2008,500,0,0,31.2853,9.3450,7,4650,40.322,2992
2009,500,0,0,31.3048,9.3650,7,4652,40.938,2992
2010,500,0,0,31.3241,9.3850,7,4656,40.560,2994
2011,499,0,1,31.2848,9.3862,7,4639,42.058,2999
2012,500,1,0,31.2269,9.3874,7,4630,40.027,2522
2013,500,0,0,31.2472,9.4074,7,4630,40.598,2528
2014,500,0,0,31.2660,9.4274,7,4610,39.354,2533
2015,500,0,0,31.2857,9.4474,7,4612,38.874,2536
2016,500,0,0,31.3063,9.4674,7,4606,40.031,2538
2017,500,0,0,31.3279,9.4874,8,4592,39.687,2538
2018,500,0,0,31.3484,9.5074,8,4582,39.386,2540
2019,500,0,0,31.3694,9.5274,8,4578,40.046,2544
