tick,population,births,deaths,avgEnergy,avgAge,groups,neighborChecks,tickDurationMs
1203,500,0,0,30.350508,13.565499,5,2274,3.5905
1204,499,0,1,30.431143,13.565827,5,2273,5.1555
1205,499,1,1,30.436281,13.535422,5,2259,3.6339
1206,499,1,1,30.44329,13.538438,5,2243,3.5401
1207,499,1,1,30.407854,13.557416,5,2270,2.9893
1208,499,1,1,30.4168,13.52561,5,2287,4.4243
1209,500,1,0,30.362944,13.531824,5,2294,2.8562
1210,500,0,0,30.383663,13.565165,5,2332,2.3511
1211,500,0,0,30.402372,13.5985,5,2330,3.1226
1212,500,0,0,30.418901,13.631818,5,2322,2.5622
1213,500,0,0,30.437286,13.665158,5,2290,2.4334
1214,500,0,0,30.458178,13.6985035,5,2282,2.3689
1215,500,0,0,30.481382,13.731831,5,2268,2.4132
1216,500,0,0,30.503628,13.765149,5,2244,3.2525
1217,500,0,0,30.526293,13.7984915,5,2248,3.6414
1218,500,0,0,30.546175,13.831832,5,2248,3.4624
1219,500,0,0,30.564997,13.865162,5,2232,2.4149
1220,499,0,1,30.648375,13.850851,5,2185,2.7158
1221,499,1,1,30.581661,13.85594,5,2184,3.8431
1222,500,1,0,30.52798,13.8615,5,2214,2.874
1223,500,0,0,30.551819,13.894828,5,2236,3.052
1224,500,0,0,30.575914,13.928157,5,2226,3.1036
1225,500,0,0,30.596567,13.9615,5,2236,2.4439
1226,500,0,0,30.61682,13.994832,5,2220,2.3752
1227,499,0,1,30.697487,14.025466,5,2220,2.3904
1228,500,1,0,30.641752,14.030691,5,2236,2.6834
1229,499,0,1,30.724804,14.053611,5,2298,3.3793
1230,500,1,0,30.669317,14.058762,5,2274,2.6712
1231,500,0,0,30.688902,14.092085,5,2248,2.4881
1232,499,0,1,30.767197,14.080057,5,2256,3.1107
1233,500,1,0,30.704227,14.085167,5,2222,2.4947
1234,500,0,0,30.718891,14.118496,5,2246,3.2693
1235,500,0,0,30.732044,14.151818,5,2252,3.4848
1236,500,0,0,30.74408,14.185164,5,2262,3.5949
1237,500,0,0,30.758549,14.218499,5,2236,2.9241
1238,499,0,1,30.836357,14.206908,5,2241,2.5529
1239,500,1,0,30.776556,14.2117605,5,2230,2.7447
1240,500,0,0,30.793509,14.245101,5,2260,6.3312
1241,500,0,0,30.811579,14.278434,5,2274,4.6305
1242,500,0,0,30.830242,14.311749,5,2268,3.0478
1243,500,0,0,30.846869,14.345093,5,2270,3.087
1244,500,0,0,30.861624,14.378437,5,2252,4.1493
1245,500,0,0,30.87465,14.411761,5,2238,3.1947
1246,500,0,0,30.887568,14.445083,5,2226,3.1398
1247,500,0,0,30.90131,14.478431,5,2218,3.5213
1248,500,0,0,30.916927,14.511767,5,2210,4.3378
1249,500,0,0,30.934635,14.545096,5,2230,3.9177
1250,500,0,0,30.95114,14.578419,5,2242,3.6271
1251,500,0,0,30.969242,14.611764,5,2258,3.5213
1252,500,0,0,30.988132,14.645097,5,2256,3.9826
1253,500,0,0,31.005949,14.678426,5,2210,3.8181
1254,499,0,1,31.086702,14.682258,5,2203,2.6527
1255,500,1,0,31.02713,14.68617,5,2234,4.8785
1256,500,0,0,31.046963,14.719499,5,2256,5.7021
1257,500,0,0,31.063536,14.752814,5,2276,4.2208
1258,500,0,0,31.079374,14.78616,5,2288,3.4043
1259,500,0,0,31.096483,14.819501,5,2290,3.8163
1260,500,0,0,31.11634,14.852828,5,2324,3.1512
1261,500,0,0,31.135345,14.886152,5,2312,4.1857
1262,500,0,0,31.155891,14.9195,5,2272,2.76
1263,500,0,0,31.176287,14.952835,5,2268,3.111
1264,500,0,0,31.198792,14.986164,5,2264,2.7279
1265,500,0,0,31.222069,15.019491,5,2290,2.7971
1266,499,0,1,31.306112,15.020673,5,2288,3.2659
1267,499,1,1,31.314083,15.002169,5,2271,3.58
1268,499,1,1,31.320087,14.973104,5,2268,2.8957
1269,499,1,1,31.328583,14.933363,5,2268,3.0693
1270,499,1,1,31.337671,14.912395,5,2271,2.8332
1271,500,1,0,31.279753,14.915835,5,2300,3.0722
1272,500,0,0,31.301184,14.949149,5,2292,3.5334
1273,500,0,0,31.319683,14.982495,5,2332,6.0171
1274,498,0,2,31.466373,14.981564,5,2331,7.2167
1275,500,2,0,31.329134,14.954831,5,2334,4.5066
1276,500,0,0,31.352055,14.988154,5,2326,3.9926
1277,500,0,0,31.3741,15.0215,5,2324,4.1301
1278,500,0,0,31.393604,15.054837,5,2310,5.075
1279,500,0,0,31.412838,15.088161,5,2286,6.9118
1280,500,0,0,31.431328,15.12149,5,2272,7.1482
1281,500,0,0,31.449244,15.154832,5,2280,4.8773
1282,500,0,0,31.463152,15.188164,5,2290,4.696
1283,500,0,0,31.474201,15.221489,5,2304,5.5202
1284,500,0,0,31.48427,15.254827,5,2280,7.7508
1285,500,0,0,31.49538,15.288175,5,2268,10.5497
1286,499,0,1,31.569204,15.312726,5,2239,10.2091
1287,500,1,0,31.498335,15.315348,5,2226,10.8146
1288,500,0,0,31.507654,15.348695,5,2246,9.2618
1289,500,0,0,31.51754,15.382036,5,2234,10.651
1290,499,0,1,31.591515,15.418197,5,2207,9.199
1291,499,1,1,31.587133,15.387392,5,2192,4.726
1292,500,1,0,31.517431,15.389897,5,2164,3.259
1293,500,0,0,31.527899,15.423237,5,2198,3.4954
1294,499,0,1,31.602137,15.438303,5,2208,3.8239
1295,499,1,1,31.601849,15.451724,5,2200,6.7919
1296,499,1,1,31.605856,15.429688,5,2200,4.0778
1297,500,1,0,31.53866,15.432096,5,2218,3.8166
1298,500,0,0,31.550459,15.46542,5,2228,6.5109
1299,500,0,0,31.565424,15.498756,5,2262,9.8975
1300,500,0,0,31.581738,15.532102,5,2250,9.7797
1301,500,0,0,31.598854,15.565432,5,2248,7.1365
1302,500,0,0,31.614304,15.59875,5,2206,8.5908
1303,500,0,0,31.628365,15.632097,5,2224,9.0419
1304,500,0,0,31.64217,15.665437,5,2228,10.1287
1305,500,0,0,31.657345,15.698764,5,2214,9.943
1306,500,0,0,31.669981,15.732091,5,2196,10.279
1307,500,0,0,31.68279,15.765434,5,2204,8.4924
1308,500,0,0,31.694023,15.79877,5,2230,5.695
1309,500,0,0,31.70497,15.83209,5,2270,5.6729
1310,500,0,0,31.717484,15.865424,5,2260,9.2094
1311,500,0,0,31.731503,15.898761,5,2300,9.4623
1312,499,0,1,31.809027,15.890881,5,2308,5.7467
1313,500,1,0,31.745584,15.892352,5,2282,6.3399
1314,500,0,0,31.764622,15.925688,5,2328,6.2108
1315,500,0,0,31.785404,15.959034,5,2292,6.0541
1316,500,0,0,31.807575,15.992362,5,2278,4.5978
1317,500,0,0,31.82522,16.025682,5,2284,5.7134
1318,500,0,0,31.842587,16.059029,5,2298,3.8664
1319,498,0,2,31.985,16.107332,5,2311,3.2633
1320,500,2,0,31.84092,16.076096,5,2294,3.1369
1321,500,0,0,31.855679,16.109423,5,2302,2.9316
1322,500,0,0,31.868021,16.142767,5,2302,4.8825
1323,500,0,0,31.87927,16.176102,5,2332,3.3412
1324,500,0,0,31.891624,16.209425,5,2310,2.742
1325,500,0,0,31.90254,16.242756,5,2334,2.7443
1326,500,0,0,31.90882,16.276096,5,2318,2.9242
1327,500,0,0,31.918533,16.309433,5,2340,5.1425
1328,500,0,0,31.928219,16.342752,5,2350,5.3081
1329,500,0,0,31.93879,16.37609,5,2320,4.602
1330,500,0,0,31.95043,16.409431,5,2298,4.239
1331,500,0,0,31.960562,16.44276,5,2314,3.2279
1332,500,0,0,31.96796,16.476082,5,2310,8.478
1333,499,0,1,32.042866,16.518538,5,2292,6.9765
1334,500,1,0,31.975155,16.518774,5,2302,4.1218
1335,500,0,0,31.988821,16.552097,5,2290,4.3068
1336,500,0,0,32.003227,16.585423,5,2268,5.0203
1337,500,0,0,32.01712,16.618755,5,2252,5.0546
1338,499,0,1,32.095295,16.657005,5,2259,4.239
1339,500,1,0,32.030334,16.656961,5,2274,3.9662
1340,499,0,1,32.11102,16.618847,5,2292,4.8223
1341,499,1,1,32.115788,16.56594,5,2284,3.8694
1342,500,1,0,32.0482,16.56608,5,2300,3.7534
1343,500,0,0,32.058548,16.599394,5,2332,2.7715
1344,500,0,0,32.06533,16.632729,5,2344,2.7378
1345,500,0,0,32.071693,16.666073,5,2314,4.9645
1346,500,0,0,32.08071,16.699402,5,2320,8.9914
1347,500,0,0,32.091324,16.732735,5,2290,5.2562
1348,500,0,0,32.101486,16.766085,5,2286,4.0069
1349,500,0,0,32.113705,16.799414,5,2302,3.5912
1350,500,0,0,32.124626,16.832743,5,2318,6.0483
1351,500,0,0,32.13559,16.866062,5,2314,9.0682
1352,499,0,1,32.13771,16.899525,5,2293,6.9252
1353,499,1,1,32.13492,16.87081,5,2306,10.5532
1354,499,1,1,32.131104,16.843023,5,2299,9.6747
1355,500,1,0,32.060215,16.842604,5,2284,12.2318
1356,499,0,1,32.136333,16.853315,5,2308,9.1994
1357,499,1,1,32.05823,16.858667,5,2331,10.3519
1358,500,1,0,31.991835,16.858192,5,2290,10.4476
1359,499,0,1,32.069855,16.89084,5,2293,9.9844
1360,500,1,0,32.003056,16.890331,5,2278,9.0975
1361,499,0,1,31.982544,16.91089,5,2307,8.8978
1362,499,1,1,31.977402,16.913626,5,2311,5.7043
1363,500,1,0,31.908808,16.91308,5,2316,5.6698
1364,500,0,0,31.917023,16.94641,5,2324,4.8194
1365,500,0,0,31.926464,16.979738,5,2334,3.7922
1366,499,0,1,31.889345,16.990776,5,2308,3.7971
1367,500,1,0,31.815023,16.990059,5,2286,3.882
1368,499,0,1,31.88547,17.030592,5,2265,3.2497
1369,499,1,1,31.88019,16.98851,5,2250,2.6234
1370,500,1,0,31.808949,16.987803,5,2276,3.7011
1371,499,0,1,31.881447,16.99226,5,2279,3.7786
1372,499,1,1,31.879894,16.968082,5,2260,3.2806
1373,499,1,1,31.881392,16.936932,5,2238,3.8417
1374,499,1,1,31.88071,16.911148,5,2207,3.8266
1375,500,1,0,31.817959,16.910599,5,2246,3.7792
1376,500,0,0,31.830893,16.943937,5,2272,5.366
1377,499,0,1,31.906897,16.95986,5,2280,8.6121
1378,500,1,0,31.838295,16.95921,5,2244,5.3403
1379,500,0,0,31.849262,16.992546,5,2278,10.351
1380,500,0,0,31.857027,17.02587,5,2268,10.1437
1381,500,0,0,31.865341,17.059195,5,2266,9.2424
1382,499,0,1,31.94012,17.091244,5,2290,5.5277
1383,500,1,0,31.874586,17.090332,5,2284,9.0216
1384,500,0,0,31.887423,17.123667,5,2296,10.6225
1385,499,0,1,31.964796,17.132067,5,2278,8.419
1386,499,1,1,31.966595,17.10762,5,2250,8.0425
1387,500,1,0,31.9015,17.106678,5,2250,6.5399
1388,500,0,0,31.917215,17.13999,5,2254,5.1782
1389,500,0,0,31.930342,17.173326,5,2256,4.6123
1390,500,0,0,31.942186,17.20666,5,2254,6.4568
1391,500,0,0,31.95386,17.240005,5,2256,5.8917
1392,500,0,0,31.963987,17.273344,5,2282,9.9403
1393,500,0,0,31.97185,17.306679,5,2276,9.2242
1394,499,0,1,32.044655,17.315777,5,2276,7.9717
1395,500,1,0,31.971432,17.3144,5,2258,10.4956
1396,500,0,0,31.978535,17.347723,5,2246,7.5568
1397,500,0,0,31.986927,17.381058,5,2252,7.594
1398,499,0,1,32.059395,17.380154,5,2239,10.9812
1399,500,1,0,31.987598,17.378664,5,2254,9.6784
1400,499,0,1,31.958899,17.397871,5,2232,10.3824
1401,499,1,1,31.930262,17.427258,5,2198,8.646
1402,500,1,0,31.858286,17.425678,5,2196,8.69
1403,500,0,0,31.868408,17.45899,5,2206,8.8694
1404,500,0,0,31.877338,17.492323,5,2212,6.6704
1405,500,0,0,31.885431,17.525656,5,2226,5.2723
1406,500,0,0,31.891418,17.559004,5,2224,4.1961
1407,500,0,0,31.900833,17.592342,5,2228,3.1274
1408,500,0,0,31.912094,17.625673,5,2216,2.5061
1409,500,0,0,31.922935,17.65901,5,2182,2.9915
1410,498,0,2,31.949026,17.68775,5,2160,3.7087
1411,499,2,1,31.866486,17.625374,5,2190,3.4504
1412,498,1,2,31.778273,17.573013,5,2183,2.8049
1413,500,2,0,31.627699,17.535921,5,2160,2.5444
1414,500,0,0,31.636522,17.569263,5,2164,2.4729
1415,500,0,0,31.644564,17.602612,5,2174,5.5158
1416,500,0,0,31.653166,17.635939,5,2180,5.9958
1417,500,0,0,31.664227,17.669281,5,2188,3.7985
1418,500,0,0,31.676699,17.702593,5,2188,4.1109
1419,500,0,0,31.689066,17.73592,5,2184,9.4932
1420,500,0,0,31.699732,17.769257,5,2196,4.9786
1421,500,0,0,31.705406,17.802603,5,2218,4.1354
1422,500,0,0,31.709818,17.835938,5,2206,4.082
1423,500,0,0,31.71426,17.86927,5,2218,4.3799
1424,500,0,0,31.717766,17.902605,5,2214,5.107
1425,500,0,0,31.724876,17.93593,5,2212,2.9608
1426,500,0,0,31.732786,17.96925,5,2206,3.8627
1427,499,0,1,31.803516,17.979002,5,2186,3.601
1428,500,1,0,31.731419,17.976324,5,2188,8.529
1429,500,0,0,31.739037,18.009666,5,2200,8.685
1430,500,0,0,31.746696,18.043005,5,2206,9.2387
1431,500,0,0,31.756817,18.076332,5,2188,7.3955
1432,500,0,0,31.7669,18.10968,5,2242,5.9309
1433,498,0,2,31.905157,18.128773,5,2243,7.4587
1434,500,2,0,31.756487,18.089447,5,2210,5.1315
1435,500,0,0,31.769367,18.122791,5,2258,4.6534
1436,499,0,1,31.843334,18.154177,5,2242,7.4958
1437,500,1,0,31.772928,18.15113,5,2244,9.6874
1438,500,0,0,31.783363,18.184464,5,2268,7.6132
1439,500,0,0,31.794317,18.217794,5,2254,7.8704
